Data;Regiao;Vendedor;Cliente;ID_Produto;Produto;Quantidade;Preco_Unitario;Custo_Unitario;Faturamento;Lucro
2022-07-31;Nordeste;Daniela;Manoela;5004;Monitor;9;2099,39;1129,97;18894,51;8724,78
2024-01-31;Sudeste;Bruno;Antonia;1005;Headset;7;4285,98;3310,49;30001,86;6828,43
2022-05-31;Sul;Carlos;Ciro;1005;Headset;2;2691,1;1615,3;5382,2;2151,6
2023-09-30;Nordeste;Daniela;Antonia;3003;Placa de Vídeo NVidia;5;3121,25;1786,84;15606,25;6672,05
2024-07-31;Sudeste;Fernanda;Marisa;7002;Smartphone;9;1405,12;726,45;12646,08;6108,03
2024-10-31;Centro-Oeste;Carlos;Ciro;9001;Notebook;8;3559,08;2561,0;28472,64;7984,64
2022-10-31;Sudeste;Ana;Marisa;9001;Notebook;4;2284,14;1182,14;9136,56;4408,0
2024-05-31;Centro-Oeste;Eduardo;Antonia;2006;WebCam 4k;8;1479,2;988,58;11833,6;3924,96
2023-02-28;Norte;Carlos;Ciro;2006;WebCam 4k;2;4346,16;2649,57;8692,32;3393,18
2025-01-31;Centro-Oeste;Fernanda;Ciro;7002;Smartphone;6;3404,89;1985,44;20429,34;8516,7
2022-06-30;Sul;Carlos;Felipe;1005;Headset;4;1492,94;962,09;5971,76;2123,4
2022-02-28;Sul;Fernanda;Marisa;1005;Headset;5;2562,51;1379,08;12812,55;5917,15
2023-07-31;Norte;Daniela;Ciro;5004;Monitor;4;1363,58;1081,21;5454,32;1129,48
2022-05-31;Norte;Daniela;Manoela;1005;Headset;9;4783,36;3758,29;43050,24;9225,63
2023-08-31;Sul;Bruno;Marisa;9001;Notebook;5;2514,62;1652,57;12573,1;4310,25
2025-06-30;Nordeste;Carlos;João;1005;Headset;3;580,16;385,94;1740,48;582,66
2022-06-30;Nordeste;Ana;João;5004;Monitor;7;4008,52;2993,69;28059,64;7103,81
2022-05-31;Sul;Fernanda;Felipe;2006;WebCam 4k;3;4720,52;3293,67;14161,56;4280,55
2024-03-31;Sudeste;Daniela;Ciro;2006;WebCam 4k;8;3099,72;2355,29;24797,76;5955,44
2022-08-31;Sul;Bruno;Felipe;5004;Monitor;6;2148,32;1527,72;12889,92;3723,6
2023-09-30;Nordeste;Ana;Antonia;2006;WebCam 4k;2;4399,42;2540,36;8798,84;3718,12
2025-07-31;Sul;Eduardo;João;9001;Notebook;4;2009,4;1197,9;8037,6;3246,0
2025-02-28;Nordeste;Eduardo;Marisa;2006;WebCam 4k;5;4254,63;2625,99;21273,15;8143,2
2022-02-28;Norte;Carlos;Manoela;2006;WebCam 4k;1;552,98;437,71;552,98;115,27
2025-03-31;Centro-Oeste;Ana;Felipe;2006;WebCam 4k;9;4287,84;2563,14;38590,56;15522,3
2022-03-31;Sul;Ana;Manoela;7002;Smartphone;2;4285,69;3074,35;8571,38;2422,68
2023-04-30;Sudeste;Eduardo;Manoela;1005;Headset;4;2660,56;1331,5;10642,24;5316,24
2022-07-31;Norte;Bruno;Antonia;9001;Notebook;7;1690,74;1249,8;11835,18;3086,58
2025-10-31;Sul;Ana;Manoela;1005;Headset;4;2036,26;1371,4;8145,04;2659,44
2022-10-31;Norte;Fernanda;Marisa;7002;Smartphone;5;1134,22;825,97;5671,1;1541,25
2022-04-30;Sudeste;Daniela;Marisa;9001;Notebook;8;4172,01;2757,56;33376,08;11315,6
2023-03-31;Norte;Carlos;João;2006;WebCam 4k;6;556,36;400,42;3338,16;935,64
2024-01-31;Sudeste;Ana;João;2006;WebCam 4k;4;724,35;506,91;2897,4;869,76
2023-10-31;Sudeste;Daniela;Marisa;9001;Notebook;4;811,23;504,1;3244,92;1228,52
2022-04-30;Centro-Oeste;Ana;Antonia;1005;Headset;7;3088,51;2287,07;21619,57;5610,08
2025-04-30;Norte;Ana;Manoela;5004;Monitor;9;3136,82;1756,82;28231,38;12420,0
2022-05-31;Sul;Bruno;Marisa;3003;Placa de Vídeo NVidia;5;4904,89;3316,93;24524,45;7939,8
2022-05-31;Sul;Eduardo;Antonia;1005;Headset;8;3477,73;1970,34;27821,84;12059,12
2025-10-31;Centro-Oeste;Fernanda;Manoela;5004;Monitor;4;2650,49;1492,58;10601,96;4631,64
2025-04-30;Centro-Oeste;Daniela;Marisa;9001;Notebook;4;3041,07;1818,47;12164,28;4890,4
2024-08-31;Nordeste;Eduardo;Manoela;2006;WebCam 4k;9;4551,67;3335,63;40965,03;10944,36
2024-06-30;Norte;Carlos;Felipe;7002;Smartphone;1;545,54;336,36;545,54;209,18
2022-07-31;Norte;Eduardo;João;9001;Notebook;3;1022,13;564,04;3066,39;1374,27
2025-05-31;Nordeste;Eduardo;João;2006;WebCam 4k;2;1881,07;968,57;3762,14;1825,0
2023-10-31;Nordeste;Eduardo;Marisa;9001;Notebook;7;771,85;491,81;5402,95;1960,28
2025-09-30;Sul;Bruno;Marisa;7002;Smartphone;8;2691,83;1549,99;21534,64;9134,72
2025-09-30;Sudeste;Bruno;Manoela;2006;WebCam 4k;8;2037,45;1396,59;16299,6;5126,88
2022-11-30;Nordeste;Bruno;Manoela;2006;WebCam 4k;2;1933,63;1029,61;3867,26;1808,04
2022-03-31;Centro-Oeste;Carlos;Manoela;3003;Placa de Vídeo NVidia;3;1204,94;957,28;3614,82;742,98
2024-12-31;Sul;Eduardo;Marisa;7002;Smartphone;7;2333,09;1414,85;16331,63;6427,68
2022-07-31;Norte;Ana;Antonia;9001;Notebook;9;1827,96;956,6;16451,64;7842,24
2024-07-31;Sudeste;Fernanda;Ciro;9001;Notebook;3;3322,0;1699,2;9966,0;4868,4
2024-06-30;Sul;Eduardo;Antonia;3003;Placa de Vídeo NVidia;6;3756,19;2293,98;22537,14;8773,26
2023-09-30;Norte;Bruno;João;5004;Monitor;3;3083,06;1608,59;9249,18;4423,41
2022-01-31;Norte;Carlos;João;5004;Monitor;5;4002,36;2568,86;20011,8;7167,5
2023-01-31;Norte;Ana;Manoela;1005;Headset;8;3297,83;1728,21;26382,64;12556,96
2023-12-31;Sudeste;Ana;Antonia;1005;Headset;4;3413,17;2089,85;13652,68;5293,28
2024-12-31;Nordeste;Bruno;Felipe;9001;Notebook;4;1799,35;1240,78;7197,4;2234,28
2024-05-31;Sudeste;Eduardo;Felipe;3003;Placa de Vídeo NVidia;1;1254,47;795,3;1254,47;459,17
2025-10-31;Sudeste;Eduardo;Felipe;7002;Smartphone;7;2960,71;1850,83;20724,97;7769,16
2025-03-31;Centro-Oeste;Ana;Felipe;7002;Smartphone;2;4166,77;3066,27;8333,54;2201,0
2023-03-31;Sul;Carlos;Manoela;9001;Notebook;2;841,77;602,01;1683,54;479,52
2024-03-31;Sudeste;Fernanda;Felipe;9001;Notebook;7;4799,87;3724,88;33599,09;7524,93
2023-09-30;Centro-Oeste;Carlos;Manoela;1005;Headset;9;4559,42;2330,88;41034,78;20056,86
2025-03-31;Centro-Oeste;Bruno;Ciro;9001;Notebook;6;3530,27;1801,91;21181,62;10370,16
2024-05-31;Nordeste;Fernanda;Marisa;2006;WebCam 4k;5;2289,12;1521,8;11445,6;3836,6
2022-02-28;Norte;Bruno;Manoela;2006;WebCam 4k;2;4788,8;3134,0;9577,6;3309,6
2023-08-31;Sul;Bruno;Ciro;5004;Monitor;4;553,92;357,67;2215,68;785,0
2024-03-31;Sudeste;Carlos;Antonia;2006;WebCam 4k;7;4071,7;2611,1;28501,9;10224,2
2023-11-30;Sudeste;Ana;João;9001;Notebook;7;4350,81;3023,84;30455,67;9288,79
2022-05-31;Norte;Ana;Manoela;1005;Headset;6;4557,83;3094,87;27346,98;8777,76
2022-12-31;Sudeste;Daniela;Antonia;9001;Notebook;3;3151,8;2471,73;9455,4;2040,21
2023-11-30;Sul;Eduardo;João;3003;Placa de Vídeo NVidia;6;863,98;624,64;5183,88;1436,04
2025-09-30;Sul;Bruno;Ciro;7002;Smartphone;8;2029,6;1113,09;16236,8;7332,08
2023-12-31;Centro-Oeste;Daniela;Ciro;3003;Placa de Vídeo NVidia;4;4431,34;3235,85;17725,36;4781,96
2022-02-28;Centro-Oeste;Ana;João;1005;Headset;8;4510,24;2527,94;36081,92;15858,4
2024-06-30;Norte;Ana;Ciro;2006;WebCam 4k;7;1239,31;649,03;8675,17;4131,96
2022-02-28;Sudeste;Ana;Marisa;9001;Notebook;3;3043,06;1822,95;9129,18;3660,33
2023-07-31;Norte;Ana;Ciro;2006;WebCam 4k;8;4058,14;3192,48;32465,12;6925,28
2023-08-31;Nordeste;Carlos;Ciro;3003;Placa de Vídeo NVidia;2;1198,72;757,45;2397,44;882,54
2023-08-31;Nordeste;Ana;Manoela;2006;WebCam 4k;5;4421,18;2507,58;22105,9;9568,0
2024-02-29;Centro-Oeste;Ana;Antonia;1005;Headset;5;1277,08;986,61;6385,4;1452,35
2024-08-31;Centro-Oeste;Bruno;Ciro;2006;WebCam 4k;3;4728,33;2449,51;14184,99;6836,46
2024-09-30;Sudeste;Ana;Manoela;3003;Placa de Vídeo NVidia;8;2559,19;1301,5;20473,52;10061,52
2025-09-30;Sul;Fernanda;João;7002;Smartphone;9;3302,24;1715,92;29720,16;14276,88
2022-08-31;Nordeste;Fernanda;João;5004;Monitor;5;2126,28;1527,8;10631,4;2992,4
2022-08-31;Sudeste;Eduardo;Manoela;3003;Placa de Vídeo NVidia;9;2115,71;1330,55;19041,39;7066,44
2022-05-31;Nordeste;Fernanda;Marisa;7002;Smartphone;1;840,7;647,45;840,7;193,25
2024-09-30;Norte;Ana;Antonia;7002;Smartphone;1;4137,26;2336,59;4137,26;1800,67
2022-04-30;Nordeste;Bruno;Manoela;5004;Monitor;5;1329,39;723,67;6646,95;3028,6
2023-10-31;Nordeste;Eduardo;João;7002;Smartphone;7;4387,35;3476,41;30711,45;6376,58
2024-09-30;Nordeste;Daniela;Ciro;3003;Placa de Vídeo NVidia;9;2090,67;1206,43;18816,03;7958,16
2022-08-31;Centro-Oeste;Carlos;Marisa;1005;Headset;2;2454,56;1535,21;4909,12;1838,7
2023-12-31;Nordeste;Daniela;Ciro;3003;Placa de Vídeo NVidia;7;884,5;496,31;6191,5;2717,33
2025-03-31;Centro-Oeste;Fernanda;Antonia;1005;Headset;5;546,86;407,72;2734,3;695,7
2023-06-30;Sudeste;Ana;João;9001;Notebook;9;1908,0;958,75;17172,0;8543,25
2022-08-31;Sul;Bruno;Ciro;2006;WebCam 4k;5;893,03;622,9;4465,15;1350,65
2023-05-31;Sul;Fernanda;Felipe;1005;Headset;9;3171,73;2140,55;28545,57;9280,62
2025-07-31;Sul;Eduardo;Marisa;2006;WebCam 4k;4;4898,48;3536,61;19593,92;5447,48
2025-06-30;Centro-Oeste;Bruno;Manoela;2006;WebCam 4k;2;4710,3;3005,84;9420,6;3408,92
2024-11-30;Centro-Oeste;Eduardo;Felipe;9001;Notebook;9;1973,5;1470,27;17761,5;4529,07
2022-07-31;Nordeste;Bruno;Antonia;2006;WebCam 4k;3;2922,74;1765,09;8768,22;3472,95
2024-05-31;Centro-Oeste;Bruno;Ciro;3003;Placa de Vídeo NVidia;3;2923,0;1636,6;8769,0;3859,2
2022-08-31;Centro-Oeste;Daniela;João;9001;Notebook;1;3099,9;2086,53;3099,9;1013,37
2022-03-31;Centro-Oeste;Eduardo;Manoela;5004;Monitor;4;1957,19;1290,36;7828,76;2667,32
2022-07-31;Nordeste;Daniela;Ciro;5004;Monitor;2;2367,45;1338,21;4734,9;2058,48
2024-06-30;Centro-Oeste;Bruno;Antonia;9001;Notebook;6;1846,92;1457,38;11081,52;2337,24
2023-05-31;Norte;Daniela;Antonia;3003;Placa de Vídeo NVidia;4;1763,95;1063,45;7055,8;2802,0
2022-03-31;Sudeste;Ana;João;7002;Smartphone;5;1208,27;687,1;6041,35;2605,85
2022-10-31;Sul;Fernanda;Felipe;3003;Placa de Vídeo NVidia;7;3201,16;2346,42;22408,12;5983,18
2023-02-28;Sudeste;Carlos;Marisa;9001;Notebook;5;1191,15;850,66;5955,75;1702,45
2022-01-31;Norte;Eduardo;Ciro;2006;WebCam 4k;2;2195,57;1499,21;4391,14;1392,72
2023-06-30;Nordeste;Carlos;Felipe;5004;Monitor;8;3847,87;2664,97;30782,96;9463,2
2023-10-31;Centro-Oeste;Carlos;Felipe;9001;Notebook;9;3262,38;1893,3;29361,42;12321,72
2025-02-28;Sudeste;Ana;Antonia;1005;Headset;1;4973,84;2567,73;4973,84;2406,11
2022-04-30;Sul;Eduardo;João;9001;Notebook;8;1598,99;1160,21;12791,92;3510,24
2024-07-31;Centro-Oeste;Bruno;Antonia;1005;Headset;3;4256,59;2698,64;12769,77;4673,85
2024-04-30;Norte;Carlos;Antonia;1005;Headset;5;2154,51;1458,64;10772,55;3479,35
2024-02-29;Sudeste;Carlos;Manoela;5004;Monitor;2;619,75;407,5;1239,5;424,5
2024-07-31;Sul;Fernanda;João;3003;Placa de Vídeo NVidia;2;3927,85;3139,65;7855,7;1576,4
2022-06-30;Sudeste;Ana;João;9001;Notebook;6;1664,44;863,57;9986,64;4805,22
2025-10-31;Sul;Eduardo;João;5004;Monitor;6;4648,46;3192,48;27890,76;8735,88
2023-08-31;Sudeste;Eduardo;Antonia;3003;Placa de Vídeo NVidia;7;4182,74;2180,24;29279,18;14017,5
2023-04-30;Nordeste;Daniela;Manoela;9001;Notebook;1;4120,55;2845,11;4120,55;1275,44
2023-07-31;Nordeste;Eduardo;Manoela;2006;WebCam 4k;1;653,19;473,39;653,19;179,8
2022-03-31;Nordeste;Bruno;João;9001;Notebook;3;3309,87;2434,17;9929,61;2627,1
2025-02-28;Sul;Daniela;Ciro;7002;Smartphone;6;4229,76;2756,74;25378,56;8838,12
2022-02-28;Sul;Daniela;João;2006;WebCam 4k;3;4636,12;2406,18;13908,36;6689,82
2022-10-31;Sudeste;Eduardo;João;9001;Notebook;9;4604,41;3660,21;41439,69;8497,8
2024-05-31;Centro-Oeste;Bruno;João;3003;Placa de Vídeo NVidia;2;866,11;635,12;1732,22;461,98
2023-01-31;Centro-Oeste;Eduardo;Antonia;3003;Placa de Vídeo NVidia;6;3749,09;2440,73;22494,54;7850,16
2025-08-31;Sul;Ana;Marisa;3003;Placa de Vídeo NVidia;2;3285,71;1788,53;6571,42;2994,36
2023-10-31;Nordeste;Ana;Ciro;9001;Notebook;7;1723,55;992,13;12064,85;5119,94
2024-04-30;Sul;Fernanda;Marisa;3003;Placa de Vídeo NVidia;7;2957,17;2311,7;20700,19;4518,29
2024-09-30;Centro-Oeste;Carlos;Manoela;2006;WebCam 4k;1;4859,8;3855,95;4859,8;1003,85
2024-12-31;Sul;Ana;Ciro;2006;WebCam 4k;5;1967,19;1302,83;9835,95;3321,8
2024-09-30;Sudeste;Carlos;Ciro;1005;Headset;5;4857,81;2860,62;24289,05;9985,95
2022-04-30;Norte;Fernanda;Ciro;9001;Notebook;1;3059,03;1731,33;3059,03;1327,7
2023-10-31;Nordeste;Ana;Marisa;2006;WebCam 4k;8;4456,85;3540,99;35654,8;7326,88
2024-02-29;Nordeste;Eduardo;Marisa;7002;Smartphone;5;4549,47;3107,88;22747,35;7207,95
2023-02-28;Sudeste;Eduardo;Felipe;5004;Monitor;6;1665,6;1278,85;9993,6;2320,5
2022-03-31;Sul;Carlos;João;7002;Smartphone;5;3527,2;1871,59;17636,0;8278,05
2023-04-30;Sudeste;Fernanda;Marisa;9001;Notebook;6;2420,29;1852,13;14521,74;3408,96
2025-08-31;Centro-Oeste;Bruno;Antonia;7002;Smartphone;8;4661,83;3485,96;37294,64;9406,96
2024-01-31;Sul;Fernanda;Ciro;3003;Placa de Vídeo NVidia;9;2887,73;2102,24;25989,57;7069,41
2025-07-31;Sul;Eduardo;Antonia;9001;Notebook;1;3943,44;3012,48;3943,44;930,96
2023-11-30;Norte;Carlos;Felipe;3003;Placa de Vídeo NVidia;2;1953,97;1079,6;3907,94;1748,74
2023-06-30;Centro-Oeste;Fernanda;Manoela;2006;WebCam 4k;6;4198,9;2646,04;25193,4;9317,16
2022-02-28;Norte;Ana;Ciro;3003;Placa de Vídeo NVidia;7;2094,12;1175,64;14658,84;6429,36
2024-01-31;Sudeste;Ana;João;3003;Placa de Vídeo NVidia;9;4010,06;2835,25;36090,54;10573,29
2024-09-30;Sudeste;Daniela;Marisa;3003;Placa de Vídeo NVidia;2;4170,78;3301,0;8341,56;1739,56
2022-12-31;Sudeste;Carlos;Marisa;7002;Smartphone;8;2812,14;1604,97;22497,12;9657,36
2024-08-31;Nordeste;Daniela;Manoela;1005;Headset;1;4354,95;2292,68;4354,95;2062,27
2025-07-31;Norte;Fernanda;Felipe;2006;WebCam 4k;7;1349,59;690,12;9447,13;4616,29
2025-03-31;Sudeste;Bruno;Antonia;7002;Smartphone;7;3286,53;1744,3;23005,71;10795,61
2024-06-30;Sudeste;Ana;Antonia;2006;WebCam 4k;4;4488,91;2311,3;17955,64;8710,44
2022-11-30;Centro-Oeste;Bruno;Manoela;2006;WebCam 4k;8;3589,13;2343,35;28713,04;9966,24
2022-01-31;Sul;Carlos;Marisa;1005;Headset;7;4771,64;3762,84;33401,48;7061,6
2022-06-30;Sul;Bruno;Manoela;1005;Headset;5;1174,87;772,22;5874,35;2013,25
2024-11-30;Nordeste;Fernanda;Marisa;9001;Notebook;4;1944,0;1403,69;7776,0;2161,24
2024-10-31;Sudeste;Daniela;Marisa;9001;Notebook;8;3884,11;1963,37;31072,88;15365,92
2024-06-30;Sul;Carlos;Felipe;9001;Notebook;4;1470,68;1086,51;5882,72;1536,68
2024-07-31;Sul;Eduardo;Manoela;1005;Headset;1;2841,89;1789,33;2841,89;1052,56
2025-01-31;Norte;Ana;Ciro;1005;Headset;3;2136,74;1483,76;6410,22;1958,94
2025-01-31;Sul;Ana;Antonia;5004;Monitor;6;3858,01;2305,3;23148,06;9316,26
2025-01-31;Norte;Fernanda;Antonia;7002;Smartphone;7;3667,26;2714,8;25670,82;6667,22
2024-02-29;Norte;Carlos;João;3003;Placa de Vídeo NVidia;9;3434,55;1881,22;30910,95;13979,97
2024-10-31;Sudeste;Ana;Manoela;2006;WebCam 4k;1;1799,09;1240,96;1799,09;558,13
2023-04-30;Norte;Eduardo;Felipe;2006;WebCam 4k;8;988,55;766,22;7908,4;1778,64
2022-05-31;Nordeste;Eduardo;Antonia;2006;WebCam 4k;2;3706,52;2807,32;7413,04;1798,4
2022-08-31;Sudeste;Fernanda;Ciro;2006;WebCam 4k;1;526,82;383,79;526,82;143,03
2025-09-30;Norte;Eduardo;Marisa;2006;WebCam 4k;7;4781,45;2729,53;33470,15;14363,44
2025-03-31;Nordeste;Eduardo;Antonia;7002;Smartphone;2;2475,59;1399,39;4951,18;2152,4
2022-05-31;Sul;Fernanda;Ciro;2006;WebCam 4k;3;4777,45;3442,6;14332,35;4004,55
2025-04-30;Sul;Bruno;Manoela;7002;Smartphone;8;4987,02;2585,02;39896,16;19216,0
2023-06-30;Sudeste;Fernanda;Marisa;7002;Smartphone;6;4410,25;2521,52;26461,5;11332,38
2025-03-31;Norte;Daniela;Marisa;1005;Headset;7;4088,43;2951,89;28619,01;7955,78
2022-10-31;Centro-Oeste;Eduardo;Antonia;9001;Notebook;7;2858,29;1525,85;20008,03;9327,08
2025-06-30;Norte;Carlos;Marisa;7002;Smartphone;1;1163,49;861,2;1163,49;302,29
2023-11-30;Centro-Oeste;Fernanda;Felipe;1005;Headset;4;2391,36;1647,96;9565,44;2973,6
2022-10-31;Norte;Eduardo;Antonia;1005;Headset;2;2998,44;1663,0;5996,88;2670,88
2023-02-28;Nordeste;Ana;Ciro;2006;WebCam 4k;9;701,94;488,89;6317,46;1917,45
2023-04-30;Nordeste;Carlos;Antonia;9001;Notebook;5;3537,98;2153,03;17689,9;6924,75
2023-08-31;Nordeste;Bruno;Felipe;9001;Notebook;5;3690,64;2050,79;18453,2;8199,25
2023-12-31;Sudeste;Daniela;Marisa;2006;WebCam 4k;3;3544,99;2213,33;10634,97;3994,98
2024-01-31;Sul;Ana;Ciro;9001;Notebook;2;804,64;545,59;1609,28;518,1
2023-08-31;Sudeste;Bruno;Felipe;2006;WebCam 4k;6;4384,21;2852,26;26305,26;9191,7
2023-07-31;Sudeste;Ana;Antonia;3003;Placa de Vídeo NVidia;3;2409,06;1826,9;7227,18;1746,48
2025-08-31;Nordeste;Ana;Antonia;3003;Placa de Vídeo NVidia;1;4598,24;2433,43;4598,24;2164,81
2024-02-29;Norte;Daniela;Manoela;9001;Notebook;1;4183,93;2853,79;4183,93;1330,14
2022-03-31;Sul;Carlos;Manoela;3003;Placa de Vídeo NVidia;4;4152,07;3282,95;16608,28;3476,48
2022-03-31;Nordeste;Bruno;Manoela;2006;WebCam 4k;9;3748,32;2347,33;33734,88;12608,91
2023-02-28;Norte;Carlos;Felipe;5004;Monitor;1;1852,52;976,31;1852,52;876,21
2023-12-31;Sul;Eduardo;Antonia;7002;Smartphone;8;1947,99;1017,58;15583,92;7443,28
2024-10-31;Sudeste;Bruno;Manoela;5004;Monitor;5;1072,03;685,11;5360,15;1934,6
2022-06-30;Centro-Oeste;Bruno;Manoela;5004;Monitor;3;860,94;582,88;2582,82;834,18
2023-08-31;Nordeste;Ana;Antonia;1005;Headset;9;2389,77;1345,06;21507,93;9402,39
2022-08-31;Centro-Oeste;Eduardo;Felipe;3003;Placa de Vídeo NVidia;3;1303,66;1013,07;3910,98;871,77
2023-06-30;Centro-Oeste;Carlos;Manoela;9001;Notebook;2;3451,25;2508,95;6902,5;1884,6
2022-07-31;Sul;Fernanda;Manoela;9001;Notebook;1;4991,84;2942,11;4991,84;2049,73
2022-03-31;Sudeste;Daniela;Manoela;1005;Headset;7;2312,32;1775,31;16186,24;3759,07
2025-04-30;Sudeste;Eduardo;Marisa;5004;Monitor;2;2201,03;1126,3;4402,06;2149,46
2023-11-30;Nordeste;Eduardo;Antonia;3003;Placa de Vídeo NVidia;8;4991,35;2514,46;39930,8;19815,12
2024-04-30;Centro-Oeste;Carlos;João;1005;Headset;1;1436,23;1015,83;1436,23;420,4
2024-06-30;Norte;Fernanda;Ciro;3003;Placa de Vídeo NVidia;3;4222,66;2214,4;12667,98;6024,78
2023-04-30;Sudeste;Ana;João;1005;Headset;2;1509,99;828,41;3019,98;1363,16
2022-07-31;Sul;Carlos;Antonia;5004;Monitor;8;739,13;497,81;5913,04;1930,56
2022-07-31;Norte;Daniela;Ciro;9001;Notebook;4;2569,13;1469,53;10276,52;4398,4
2022-09-30;Sudeste;Daniela;Marisa;9001;Notebook;5;4897,18;2520,94;24485,9;11881,2
2023-11-30;Norte;Eduardo;Felipe;3003;Placa de Vídeo NVidia;7;4507,41;2545,46;31551,87;13733,65
2025-07-31;Centro-Oeste;Fernanda;João;3003;Placa de Vídeo NVidia;7;4612,82;3188,23;32289,74;9972,13
2024-10-31;Sudeste;Eduardo;Felipe;1005;Headset;5;4109,16;2411,18;20545,8;8489,9
2023-03-31;Norte;Carlos;Ciro;2006;WebCam 4k;7;1031,62;587,17;7221,34;3111,15
2024-06-30;Centro-Oeste;Daniela;Marisa;7002;Smartphone;3;2682,33;1584,06;8046,99;3294,81
2022-05-31;Sudeste;Daniela;Ciro;7002;Smartphone;5;3728,73;2806,24;18643,65;4612,45
2023-11-30;Norte;Daniela;Felipe;9001;Notebook;4;3477,93;2617,38;13911,72;3442,2
2022-08-31;Nordeste;Carlos;Ciro;1005;Headset;5;545,92;308,25;2729,6;1188,35
2023-08-31;Nordeste;Carlos;Antonia;2006;WebCam 4k;4;3494,65;2120,51;13978,6;5496,56
2024-07-31;Sudeste;Bruno;Antonia;5004;Monitor;1;4593,44;3646,02;4593,44;947,42
2023-11-30;Sudeste;Daniela;Ciro;3003;Placa de Vídeo NVidia;6;4526,37;3603,91;27158,22;5534,76
2022-06-30;Nordeste;Daniela;Manoela;9001;Notebook;1;2411,31;1651,24;2411,31;760,07
2023-03-31;Sul;Eduardo;Manoela;9001;Notebook;9;4413,45;3260,98;39721,05;10372,23
2024-02-29;Sul;Ana;João;2006;WebCam 4k;5;2312,51;1838,97;11562,55;2367,7
2023-11-30;Norte;Carlos;João;9001;Notebook;2;4787,41;2456,72;9574,82;4661,38
2024-01-31;Nordeste;Eduardo;Manoela;7002;Smartphone;5;786,2;449,93;3931,0;1681,35
2022-08-31;Sul;Eduardo;Felipe;3003;Placa de Vídeo NVidia;7;3317,8;2547,59;23224,6;5391,47
2022-03-31;Nordeste;Fernanda;Manoela;2006;WebCam 4k;2;1763,98;1294,39;3527,96;939,18
2023-08-31;Centro-Oeste;Carlos;Manoela;3003;Placa de Vídeo NVidia;7;1626,1;1001,21;11382,7;4374,23
2022-06-30;Centro-Oeste;Daniela;Manoela;2006;WebCam 4k;2;2695,37;2099,28;5390,74;1192,18
2025-06-30;Sul;Ana;Felipe;7002;Smartphone;4;3015,37;2148,97;12061,48;3465,6
2023-12-31;Sul;Bruno;Manoela;5004;Monitor;2;1315,07;916,47;2630,14;797,2
2022-02-28;Norte;Bruno;Felipe;2006;WebCam 4k;8;825,25;548,44;6602,0;2214,48
2023-07-31;Norte;Fernanda;Manoela;3003;Placa de Vídeo NVidia;8;1704,71;1062,02;13637,68;5141,52
2023-07-31;Sul;Ana;Felipe;9001;Notebook;8;567,75;379,79;4542,0;1503,68
2022-04-30;Centro-Oeste;Carlos;Marisa;7002;Smartphone;5;3226,28;1894,96;16131,4;6656,6
2024-05-31;Sudeste;Carlos;Antonia;7002;Smartphone;2;1095,72;751,79;2191,44;687,86
2024-03-31;Nordeste;Fernanda;Felipe;5004;Monitor;6;826,27;568,16;4957,62;1548,66
2025-09-30;Sudeste;Daniela;João;1005;Headset;9;2680,22;1671,72;24121,98;9076,5
2023-07-31;Sul;Bruno;Felipe;2006;WebCam 4k;4;2413,72;1436,4;9654,88;3909,28
2022-04-30;Norte;Fernanda;Antonia;7002;Smartphone;8;3892,67;2084,18;31141,36;14467,92
2024-02-29;Sudeste;Daniela;Felipe;1005;Headset;8;1669,04;937,96;13352,32;5848,64
2025-06-30;Sul;Bruno;Marisa;7002;Smartphone;3;906,74;475,73;2720,22;1293,03
2022-12-31;Centro-Oeste;Bruno;Ciro;1005;Headset;3;4822,6;3327,87;14467,8;4484,19
2022-12-31;Centro-Oeste;Daniela;João;5004;Monitor;5;2313,96;1428,41;11569,8;4427,75
2024-10-31;Centro-Oeste;Daniela;Antonia;9001;Notebook;5;4708,03;2988,56;23540,15;8597,35
2023-09-30;Centro-Oeste;Bruno;Felipe;3003;Placa de Vídeo NVidia;5;3079,9;1648,67;15399,5;7156,15
2023-02-28;Norte;Bruno;João;5004;Monitor;6;2987,56;1842,65;17925,36;6869,46
2022-06-30;Norte;Bruno;Felipe;1005;Headset;1;1178,46;912,28;1178,46;266,18
2023-09-30;Nordeste;Carlos;Manoela;3003;Placa de Vídeo NVidia;8;2897,9;1457,37;23183,2;11524,24
2023-05-31;Sudeste;Carlos;Antonia;3003;Placa de Vídeo NVidia;4;1326,1;968,63;5304,4;1429,88
2025-02-28;Nordeste;Fernanda;Felipe;7002;Smartphone;8;2639,79;1756,62;21118,32;7065,36
2023-03-31;Sul;Ana;Ciro;1005;Headset;8;4041,76;2632,1;32334,08;11277,28
2025-08-31;Nordeste;Ana;Marisa;3003;Placa de Vídeo NVidia;5;4214,41;2304,2;21072,05;9551,05
2024-04-30;Sul;Eduardo;Felipe;5004;Monitor;5;658,85;391,85;3294,25;1335,0
2024-01-31;Sudeste;Fernanda;Antonia;7002;Smartphone;6;2157,35;1226,15;12944,1;5587,2
2023-05-31;Nordeste;Bruno;João;1005;Headset;1;2169,76;1099,3;2169,76;1070,46
2023-09-30;Nordeste;Carlos;Marisa;2006;WebCam 4k;2;4150,25;3235,75;8300,5;1829,0
